,words read,differents
1668,166900,11287
1669,167000,11290
1670,167100,11299
1671,167200,11301
1672,167300,11303
1673,167400,11304
1674,167500,11306
1675,167600,11309
1676,167700,11314
1677,167800,11314
1678,167900,11317
1679,168000,11326
1680,168100,11329
1681,168200,11330
1682,168300,11335
1683,168400,11340
1684,168500,11344
1685,168600,11345
1686,168700,11345
1687,168800,11347
1688,168900,11352
1689,169000,11352
1690,169100,11353
1691,169200,11357
1692,169300,11359
1693,169400,11361
1694,169500,11363
1695,169600,11365
1696,169700,11370
1697,169800,11373
1698,169900,11377
1699,170000,11384
1700,170100,11390
1701,170200,11397
1702,170300,11400
1703,170400,11409
1704,170500,11416
1705,170600,11421
1706,170700,11427
1707,170800,11430
1708,170900,11434
1709,171000,11438
1710,171100,11438
1711,171200,11439
1712,171300,11443
1713,171400,11445
1714,171500,11454
1715,171600,11461
1716,171700,11466
1717,171800,11472
1718,171900,11474
1719,172000,11476
1720,172100,11481
1721,172200,11482
1722,172300,11483
1723,172400,11488
1724,172500,11497
1725,172600,11499
1726,172700,11505
1727,172800,11516
1728,172900,11523
1729,173000,11532
1730,173100,11538
1731,173200,11538
1732,173300,11539
1733,173400,11543
1734,173500,11547
1735,173600,11552
1736,173700,11557
1737,173800,11563
1738,173900,11566
1739,174000,11573
1740,174100,11576
1741,174200,11582
1742,174300,11583
1743,174400,11588
1744,174500,11590
1745,174600,11594
1746,174700,11601
1747,174800,11603
1748,174900,11606
1749,175000,11614
1750,175100,11616
1751,175200,11619
1752,175300,11621
1753,175400,11625
1754,175500,11630
1755,175600,11633
1756,175700,11634
1757,175800,11637
1758,175900,11640
1759,176000,11642
1760,176100,11645
1761,176200,11647
1762,176300,11649
1763,176400,11651
1764,176500,11656
1765,176600,11663
1766,176700,11670
1767,176800,11672
1768,176900,11682
1769,177000,11690
1770,177100,11693
1771,177200,11696
1772,177300,11698
1773,177400,11701
1774,177500,11703
1775,177600,11708
1776,177700,11712
1777,177800,11715
1778,177900,11719
1779,178000,11720
1780,178100,11722
1781,178200,11723
1782,178300,11724
1783,178400,11726
1784,178500,11726
1785,178600,11733
1786,178700,11735
1787,178800,11739
1788,178900,11740
1789,179000,11741
1790,179100,11741
1791,179200,11743
1792,179300,11743
1793,179400,11743
1794,179500,11746
1795,179600,11749
1796,179700,11752
1797,179800,11756
1798,179900,11757
1799,180000,11757
1800,180100,11758
1801,180200,11758
1802,180300,11759
1803,180400,11759
1804,180500,11763
1805,180600,11766
1806,180700,11766
1807,180800,11767
1808,180900,11768
1809,181000,11774
1810,181100,11775
1811,181200,11778
1812,181300,11795
1813,181400,11799
1814,181500,11802
1815,181600,11804
1816,181700,11804
1817,181800,11805
1818,181900,11808
1819,182000,11808
1820,182100,11810
1821,182200,11813
1822,182300,11815
1823,182400,11817
1824,182500,11820
1825,182600,11822
1826,182700,11824
1827,182800,11825
1828,182900,11826
1829,183000,11829
1830,183100,11831
1831,183200,11835
1832,183300,11840
1833,183400,11844
1834,183500,11846
1835,183600,11849
1836,183700,11850
1837,183800,11850
1838,183900,11851
1839,184000,11852
1840,184100,11852
1841,184200,11857
1842,184300,11860
1843,184400,11862
1844,184500,11867
1845,184600,11868
1846,184700,11877
1847,184800,11879
1848,184900,11880
1849,185000,11881
1850,185100,11882
1851,185200,11884
1852,185300,11886
1853,185400,11888
1854,185500,11890
1855,185600,11891
1856,185700,11893
1857,185800,11898
1858,185900,11900
1859,186000,11901
1860,186100,11902
1861,186200,11904
1862,186300,11907
1863,186400,11911
1864,186500,11913
1865,186600,11921
1866,186700,11925
1867,186800,11926
1868,186900,11926
1869,187000,11927
1870,187100,11928
1871,187200,11928
1872,187300,11929
1873,187400,11931
1874,187500,11931
1875,187600,11933
1876,187700,11933
1877,187800,11936
1878,187900,11938
1879,188000,11940
1880,188100,11942
1881,188200,11947
1882,188300,11953
1883,188400,11960
1884,188500,11964
1885,188600,11967
1886,188700,11969
1887,188800,11978
1888,188900,11981
1889,189000,11982
1890,189100,11986
1891,189200,11987
1892,189300,11988
1893,189400,11994
1894,189500,11997
1895,189600,12000
1896,189700,12005
1897,189800,12008
1898,189900,12010
1899,190000,12012
1900,190100,12015
1901,190200,12020
1902,190300,12025
1903,190400,12031
1904,190500,12036
1905,190600,12037
1906,190700,12040
1907,190800,12042
1908,190900,12044
1909,191000,12044
1910,191100,12044
1911,191200,12044
1912,191300,12046
1913,191400,12049
1914,191500,12054
1915,191600,12059
1916,191700,12061
1917,191800,12064
1918,191900,12067
1919,192000,12068
1920,192100,12069
1921,192200,12077
1922,192300,12084
1923,192400,12090
1924,192500,12092
1925,192600,12093
1926,192700,12098
1927,192800,12104
1928,192900,12107
1929,193000,12112
1930,193100,12114
1931,193200,12119
1932,193300,12125
1933,193400,12131
1934,193500,12136
1935,193600,12139
1936,193700,12141
1937,193800,12150
1938,193900,12152
1939,194000,12154
1940,194100,12156
1941,194200,12157
1942,194300,12161
1943,194400,12170
1944,194500,12178
1945,194600,12182
1946,194700,12187
1947,194800,12189
1948,194900,12193
1949,195000,12200
1950,195100,12205
1951,195200,12209
1952,195300,12209
1953,195400,12214
1954,195500,12219
1955,195600,12220
1956,195700,12221
1957,195800,12223
1958,195900,12232
1959,196000,12237
1960,196100,12247
1961,196200,12255
1962,196300,12258
1963,196400,12259
1964,196500,12266
1965,196600,12270
1966,196700,12272
1967,196800,12275
1968,196900,12278
1969,197000,12283
1970,197100,12284
1971,197200,12286
1972,197300,12289
1973,197400,12290
1974,197500,12294
1975,197600,12294
1976,197700,12296
1977,197800,12299
1978,197900,12302
1979,198000,12305
1980,198100,12307
1981,198200,12311
1982,198300,12314
1983,198400,12319
1984,198500,12326
1985,198600,12328
1986,198700,12330
1987,198800,12332
1988,198900,12333
1989,199000,12340
1990,199100,12345
1991,199200,12350
1992,199300,12353
1993,199400,12358
1994,199500,12361
1995,199600,12364
1996,199700,12364
1997,199800,12368
1998,199900,12370
1999,200000,12372
2000,200100,12373
2001,200200,12376
2002,200300,12382
2003,200400,12392
2004,200500,12398
2005,200600,12400
2006,200700,12403
2007,200800,12407
2008,200900,12413
2009,201000,12418
2010,201100,12421
2011,201200,12428
2012,201300,12434
2013,201400,12436
2014,201500,12444
2015,201600,12447
2016,201700,12448
2017,201800,12450
2018,201900,12452
2019,202000,12453
2020,202100,12456
2021,202200,12458
2022,202300,12463
2023,202400,12465
2024,202500,12476
2025,202600,12481
2026,202700,12486
2027,202800,12486
2028,202900,12490
2029,203000,12491
2030,203100,12495
2031,203200,12500
2032,203300,12507
2033,203400,12508
2034,203500,12508
2035,203600,12511
2036,203700,12512
2037,203800,12514
2038,203900,12523
2039,204000,12524
2040,204100,12527
2041,204200,12531
2042,204300,12535
2043,204400,12541
2044,204500,12545
2045,204600,12549
2046,204700,12554
2047,204800,12558
2048,204900,12565
2049,205000,12571
2050,205100,12572
2051,205200,12573
2052,205300,12575
2053,205400,12578
2054,205500,12580
2055,205600,12586
2056,205700,12589
2057,205800,12589
2058,205900,12590
2059,206000,12590
2060,206100,12591
2061,206200,12594
2062,206300,12600
2063,206400,12605
2064,206500,12607
2065,206600,12614
2066,206700,12617
2067,206800,12623
2068,206900,12626
2069,207000,12626
2070,207100,12632
2071,207200,12636
2072,207300,12639
2073,207400,12640
2074,207500,12642
2075,207600,12646
2076,207700,12648
2077,207800,12654
2078,207900,12659
2079,208000,12662
2080,208100,12666
2081,208200,12668
2082,208300,12673
2083,208400,12676
2084,208500,12677
2085,208600,12679
2086,208700,12680
2087,208800,12683
2088,208900,12684
2089,209000,12686
2090,209100,12687
2091,209200,12690
2092,209300,12695
2093,209400,12700
2094,209500,12709
2095,209600,12711
2096,209700,12713
2097,209800,12718
2098,209900,12720
2099,210000,12720
2100,210100,12724
2101,210200,12727
2102,210300,12730
2103,210400,12733
2104,210500,12742
2105,210600,12749
2106,210700,12751
2107,210800,12753
2108,210900,12755
2109,211000,12758
2110,211100,12761
2111,211200,12766
2112,211300,12770
2113,211400,12773
2114,211500,12775
2115,211600,12777
2116,211700,12779
2117,211800,12782
2118,211900,12786
2119,212000,12787
2120,212100,12788
2121,212200,12792
2122,212300,12795
2123,212400,12797
2124,212500,12801
2125,212600,12802
2126,212700,12803
2127,212800,12804
2128,212900,12807
2129,213000,12808
2130,213100,12810
2131,213200,12811
2132,213300,12816
2133,213400,12821
2134,213500,12822
2135,213600,12824
2136,213700,12825
2137,213800,12825
2138,213900,12825
2139,214000,12827
2140,214100,12831
2141,214200,12836
2142,214300,12838
2143,214400,12841
2144,214500,12844
2145,214600,12845
2146,214700,12851
2147,214800,12856
2148,214900,12864
2149,215000,12868
2150,215100,12868
2151,215200,12873
2152,215300,12874
2153,215400,12877
2154,215500,12879
2155,215600,12886
2156,215700,12892
2157,215800,12894
2158,215900,12896
2159,216000,12900
2160,216100,12907
2161,216200,12910
2162,216300,12912
2163,216400,12912
2164,216500,12917
2165,216600,12920
2166,216700,12920
2167,216800,12922
2168,216900,12926
2169,217000,12935
2170,217100,12939
2171,217200,12940
2172,217300,12942
2173,217400,12948
2174,217500,12953
2175,217600,12956
2176,217700,12960
2177,217800,12963
2178,217900,12968
2179,218000,12970
2180,218100,12972
2181,218200,12978
2182,218300,12983
2183,218400,12988
2184,218500,12990
2185,218600,12994
2186,218700,13002
2187,218800,13006
2188,218900,13007
2189,219000,13009
2190,219100,13010
2191,219200,13018
2192,219300,13025
2193,219400,13030
2194,219500,13035
2195,219600,13041
2196,219700,13044
2197,219800,13045
2198,219900,13046
2199,220000,13047
2200,220100,13050
2201,220200,13054
2202,220300,13056
2203,220400,13057
2204,220500,13057
2205,220600,13059
2206,220700,13061
2207,220800,13063
2208,220900,13063
2209,221000,13067
2210,221100,13072
2211,221200,13073
2212,221300,13074
2213,221400,13076
2214,221500,13080
2215,221600,13081
2216,221700,13085
2217,221800,13086
2218,221900,13087
2219,222000,13087
2220,222100,13089
2221,222200,13090
2222,222300,13091
2223,222400,13094
2224,222500,13097
2225,222600,13098
2226,222700,13101
2227,222800,13103
2228,222900,13105
2229,223000,13108
2230,223100,13109
2231,223200,13109
2232,223300,13110
2233,223400,13112
2234,223500,13113
2235,223600,13118
2236,223700,13118
2237,223800,13122
2238,223900,13126
2239,224000,13130
2240,224100,13132
2241,224200,13134
2242,224300,13135
2243,224400,13136
2244,224500,13137
2245,224600,13140
2246,224700,13141
2247,224800,13148
2248,224900,13151
2249,225000,13154
2250,225100,13162
2251,225200,13165
2252,225300,13170
2253,225400,13176
2254,225500,13181
2255,225600,13183
2256,225700,13185
2257,225800,13188
2258,225900,13189
2259,226000,13192
2260,226100,13193
2261,226200,13196
2262,226300,13197
2263,226400,13199
2264,226500,13200
2265,226600,13201
2266,226700,13201
2267,226800,13202
2268,226900,13203
2269,227000,13205
2270,227100,13205
2271,227200,13208
2272,227300,13214
2273,227400,13215
2274,227500,13218
2275,227600,13225
2276,227700,13228
2277,227800,13231
2278,227900,13233
2279,228000,13240
2280,228100,13252
2281,228200,13254
2282,228300,13257
2283,228400,13262
2284,228500,13269
2285,228600,13275
2286,228700,13279
2287,228800,13280
2288,228900,13282
2289,229000,13283
2290,229100,13288
2291,229200,13291
2292,229300,13295
2293,229400,13299
2294,229500,13300
2295,229600,13304
2296,229700,13308
2297,229800,13310
2298,229900,13312
2299,230000,13314
2300,230100,13315
2301,230200,13318
2302,230300,13322
2303,230400,13326
2304,230500,13329
2305,230600,13336
2306,230700,13339
2307,230800,13344
2308,230900,13347
2309,231000,13351
2310,231100,13353
2311,231200,13353
2312,231300,13356
2313,231400,13358
2314,231500,13362
2315,231600,13365
2316,231700,13368
2317,231800,13369
2318,231900,13373
2319,232000,13374
2320,232100,13379
2321,232200,13381
2322,232300,13385
2323,232400,13386
2324,232500,13392
2325,232600,13394
2326,232700,13394
2327,232800,13396
2328,232900,13401
2329,233000,13403
2330,233100,13403
2331,233200,13409
2332,233300,13411
2333,233400,13413
2334,233500,13416
2335,233600,13428
2336,233700,13431
2337,233800,13436
2338,233900,13436
2339,234000,13439
2340,234100,13439
2341,234200,13439
2342,234300,13439
2343,234400,13440
2344,234500,13445
2345,234600,13449
2346,234700,13453
2347,234800,13457
2348,234900,13461
2349,235000,13463
2350,235100,13466
2351,235200,13472
2352,235300,13480
2353,235400,13486
2354,235500,13489
2355,235600,13493
2356,235700,13496
2357,235800,13498
2358,235900,13499
2359,236000,13503
2360,236100,13505
2361,236200,13507
2362,236300,13513
2363,236400,13515
2364,236500,13522
2365,236600,13524
2366,236700,13527
2367,236800,13532
2368,236900,13541
2369,237000,13542
2370,237100,13545
2371,237200,13546
2372,237300,13549
2373,237400,13550
2374,237500,13552
2375,237600,13553
2376,237700,13557
2377,237800,13562
2378,237900,13567
2379,238000,13569
2380,238100,13572
2381,238200,13574
2382,238300,13575
2383,238400,13577
2384,238500,13583
2385,238600,13587
2386,238700,13591
2387,238800,13594
2388,238900,13597
2389,239000,13598
2390,239100,13599
2391,239200,13600
2392,239300,13601
2393,239400,13601
2394,239500,13601
2395,239600,13602
2396,239700,13603
2397,239800,13604
2398,239900,13605
2399,240000,13605
2400,240100,13608
2401,240200,13609
2402,240300,13611
2403,240400,13617
2404,240500,13619
2405,240600,13623
2406,240700,13625
2407,240800,13626
2408,240900,13628
2409,241000,13629
2410,241100,13629
2411,241200,13629
2412,241300,13631
2413,241400,13632
2414,241500,13633
2415,241600,13634
2416,241700,13635
2417,241800,13636
2418,241900,13639
2419,242000,13640
2420,242100,13641
2421,242200,13643
2422,242300,13644
2423,242400,13650
2424,242500,13650
2425,242600,13652
2426,242700,13653
2427,242800,13653
2428,242900,13656
2429,243000,13662
2430,243100,13662
2431,243200,13664
2432,243300,13666
2433,243400,13668
2434,243500,13668
2435,243600,13669
2436,243700,13672
2437,243800,13672
2438,243900,13673
2439,244000,13675
2440,244100,13678
2441,244200,13679
2442,244300,13684
2443,244400,13685
2444,244500,13692
2445,244600,13693
2446,244700,13695
2447,244800,13697
2448,244900,13697
2449,245000,13701
2450,245100,13705
2451,245200,13713
2452,245300,13718
2453,245400,13720
2454,245500,13723
2455,245600,13727
2456,245700,13728
2457,245800,13730
2458,245900,13731
2459,246000,13733
2460,246100,13739
2461,246200,13746
2462,246300,13748
2463,246400,13749
2464,246500,13751
2465,246600,13751
2466,246700,13752
2467,246800,13755
2468,246900,13757
2469,247000,13758
2470,247100,13760
2471,247200,13764
2472,247300,13769
2473,247400,13770
2474,247500,13771
2475,247600,13774
2476,247700,13775
2477,247800,13775
2478,247900,13775
2479,248000,13777
2480,248100,13778
2481,248200,13780
2482,248300,13782
2483,248400,13784
2484,248500,13786
2485,248600,13791
2486,248700,13792
2487,248800,13792
2488,248900,13792
2489,249000,13794
2490,249100,13799
2491,249200,13800
2492,249300,13801
2493,249400,13803
2494,249500,13805
2495,249600,13809
2496,249700,13810
2497,249800,13812
2498,249900,13817
2499,250000,13819
2500,250100,13820
2501,250200,13823
2502,250300,13823
2503,250400,13828
2504,250500,13831
2505,250600,13836
2506,250700,13840
2507,250800,13842
2508,250900,13846
2509,251000,13849
2510,251100,13853
2511,251200,13854
2512,251300,13857
2513,251400,13857
2514,251500,13857
2515,251600,13860
2516,251700,13861
2517,251800,13863
2518,251900,13865
2519,252000,13868
2520,252100,13870
2521,252200,13871
2522,252300,13871
2523,252400,13872
2524,252500,13874
2525,252600,13875
2526,252700,13876
2527,252800,13878
2528,252900,13878
2529,253000,13878
2530,253100,13879
2531,253200,13879
2532,253300,13880
2533,253400,13882
2534,253500,13885
2535,253600,13886
2536,253700,13888
2537,253800,13892
2538,253900,13894
2539,254000,13895
2540,254100,13895
2541,254200,13896
2542,254300,13898
2543,254400,13901
2544,254500,13903
2545,254600,13903
2546,254700,13904
2547,254800,13904
2548,254900,13908
2549,255000,13908
2550,255100,13909
2551,255200,13909
2552,255300,13912
2553,255400,13915
2554,255500,13916
2555,255600,13916
2556,255700,13918
2557,255800,13924
2558,255900,13929
2559,256000,13932
2560,256100,13935
2561,256200,13935
2562,256300,13935
2563,256400,13936
2564,256500,13938
2565,256600,13940
2566,256700,13943
2567,256800,13945
2568,256900,13945
2569,257000,13949
2570,257100,13951
2571,257200,13953
2572,257300,13955
2573,257400,13956
2574,257500,13960
2575,257600,13962
2576,257700,13963
2577,257800,13965
2578,257900,13968
2579,258000,13970
2580,258100,13972
2581,258200,13974
2582,258300,13977
2583,258400,13978
2584,258500,13981
2585,258600,13982
2586,258700,13984
2587,258800,13990
2588,258900,13992
2589,259000,13993
2590,259100,13995
2591,259200,13996
2592,259300,13997
2593,259400,13999
2594,259500,14001
2595,259600,14002
2596,259700,14003
2597,259800,14004
2598,259900,14004
2599,260000,14004
2600,260100,14006
2601,260200,14013
2602,260300,14017
2603,260400,14022
2604,260500,14025
2605,260600,14026
2606,260700,14032
2607,260800,14032
2608,260900,14034
2609,261000,14034
2610,261100,14035
2611,261200,14037
2612,261300,14038
2613,261400,14040
2614,261500,14040
2615,261600,14040
2616,261700,14042
2617,261800,14044
2618,261900,14045
2619,262000,14045
2620,262100,14048
2621,262200,14050
2622,262300,14050
2623,262400,14052
2624,262500,14053
2625,262600,14054
2626,262700,14054
2627,262800,14055
2628,262900,14058
2629,263000,14060
2630,263100,14061
2631,263200,14063
2632,263300,14064
2633,263400,14067
2634,263500,14072
2635,263600,14077
2636,263700,14080
2637,263800,14086
2638,263900,14091
2639,264000,14094
2640,264100,14096
2641,264200,14097
2642,264300,14100
2643,264400,14102
2644,264500,14103
2645,264600,14106
2646,264700,14108
2647,264800,14110
2648,264900,14111
2649,265000,14112
2650,265100,14113
2651,265200,14114
2652,265300,14118
2653,265400,14121
2654,265500,14123
2655,265600,14124
2656,265700,14130
2657,265800,14133
2658,265900,14136
2659,266000,14137
2660,266100,14138
2661,266200,14140
2662,266300,14140
2663,266400,14141
2664,266500,14145
2665,266600,14147
2666,266700,14147
2667,266800,14148
2668,266900,14150
2669,267000,14150
2670,267100,14153
2671,267200,14159
2672,267300,14159
2673,267400,14162
2674,267500,14163
2675,267600,14164
2676,267700,14167
2677,267800,14170
2678,267900,14172
2679,268000,14172
2680,268100,14175
2681,268200,14180
2682,268300,14182
2683,268400,14183
2684,268500,14185
2685,268600,14186
2686,268700,14187
2687,268800,14187
2688,268900,14190
2689,269000,14192
2690,269100,14195
2691,269200,14197
2692,269300,14200
2693,269400,14201
2694,269500,14202
2695,269600,14202
2696,269700,14204
2697,269800,14204
2698,269900,14204
2699,270000,14204
